Fecha de Inscripción;Género;Distrito;Tramos de Edad;Nivel Educativo;Desempleada/o e inscrita/o como demandante de empleo en una ofic;Servicio demandado
jun-21;Mujer;Centro;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Hombre;Salamanca;Menor de 25 años;ESO;Si;Intermediacion
jun-21;Hombre;Latina;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Mujer;Moratalaz;Entre 26 y 35 años;Estudios Postgrado;Si;Orientacion,Intermediacion
jun-21;Hombre;Salamanca;Entre 56 y 65 años;Bachillerato;Si;Orientacion
jun-21;Hombre;Carabanchel;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;Fuencarral;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Mujer;Latina;Entre 36 y 45 años;Bachillerato;Si;Orientacion,Autoempleo
jun-21;Mujer;Otros;Entre 36 y 45 años;FP Grado Medio;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;PuenteVallecas;Entre 26 y 35 años;Estudios Postgrado;Si;Orientacion
jun-21;Hombre;Carabanchel;Entre 26 y 35 años;FP Grado Medio;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Moratalaz;Entre 56 y 65 años;Graduado Escolar;Si;Intermediacion
jun-21;Mujer;Moratalaz;Entre 56 y 65 años;Graduado Escolar;Si;Intermediacion
jun-21;Hombre;Carabanchel;Menor de 25 años;ESO;No;Orientacion
jun-21;Hombre;Latina;Menor de 25 años;FP Grado Medio;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Centro;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Usera;Entre 56 y 65 años;FP Grado Superior;Si;Intermediacion
jun-21;Mujer;Otros;Entre 46 y 55 años;Graduado Escolar;Si;Autoempleo
jun-21;Mujer;PuenteVallecas;Entre 26 y 35 años;FP Grado Superior;No;Intermediacion
jun-21;Mujer;Fuencarral;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Mujer;Chamartin;Entre 36 y 45 años;Sin Estudios;Si;Orientacion,Intermediacion
jun-21;Mujer;Hortaleza;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Mujer;Otros;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);No;Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;ESO;Si;Orientacion,Intermediacion
jun-21;Mujer;Carabanchel;Menor de 25 años;ESO;No;Orientacion
jun-21;Mujer;Tetuan;Entre 26 y 35 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Otros;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;;Entre 46 y 55 años;Graduado Escolar;Si;Orientacion
jun-21;Mujer;Villaverde;Menor de 25 años;FP Grado Superior;No;Orientacion,Intermediacion
jun-21;Hombre;Carabanchel;Menor de 25 años;ESO;Si;Orientacion
jun-21;Hombre;Otros;Menor de 25 años;FP Grado Superior;Si;Orientacion
jun-21;Hombre;Latina;Entre 56 y 65 años;Sin Estudios;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;;Entre 36 y 45 años;ESO;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;;Entre 46 y 55 años;FP Grado Medio;No;Orientacion
jun-21;Mujer;Arganzuela;Entre 56 y 65 años;Graduado Escolar;Si;Intermediacion
jun-21;Mujer;CiudadLineal;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Mujer;Chamberi;Entre 26 y 35 años;Estudios Postgrado;No;Orientacion
jun-21;Mujer;Usera;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;PuenteVallecas;Entre 36 y 45 años;Estudios Postgrado;Si;Intermediacion
jun-21;Mujer;Hortaleza;Menor de 25 años;FP Grado Superior;Si;Orientacion,Intermediacion
jun-21;Mujer;Barajas;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Mujer;Barajas;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Mujer;Moratalaz;Entre 36 y 45 años;COU;Si;Intermediacion
jun-21;Mujer;Hortaleza;Menor de 25 años;Graduado Escolar;Si;Orientacion,Intermediacion
jun-21;Hombre;Otros;Entre 46 y 55 años;FP Grado Medio;Si;Orientacion,Intermediacion
jun-21;Hombre;Moratalaz;Entre 36 y 45 años;Bachillerato;No;Orientacion
jun-21;Hombre;Otros;Menor de 25 años;Bachillerato;Si;Intermediacion
jun-21;Mujer;;Entre 36 y 45 años;Estudios Postgrado;Si;Autoempleo
jun-21;Hombre;PuenteVallecas;Menor de 25 años;ESO;No;Orientacion
jun-21;Mujer;Chamberi;Entre 36 y 45 años;Bachillerato;No;Orientacion
jun-21;Mujer;Hortaleza;Menor de 25 años;Graduado Escolar;Si;Intermediacion
jun-21;Hombre;Barajas;Menor de 25 años;ESO;Si;Orientacion,Intermediacion
jun-21;Hombre;Latina;Entre 26 y 35 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Mujer;Salamanca;Menor de 25 años;FP Grado Superior;Si;Orientacion
jun-21;Mujer;CiudadLineal;Entre 46 y 55 años;Bachillerato;Si;Orientacion
jun-21;Mujer;PuenteVallecas;Entre 36 y 45 años;Estudios Postgrado;No;Orientacion
jun-21;Mujer;Salamanca;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Hombre;;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Hombre;Salamanca;Entre 36 y 45 años;FP Grado Superior;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;Carabanchel;Entre 56 y 65 años;Graduado Escolar;No;Orientacion,Intermediacion
jun-21;Mujer;Arganzuela;Menor de 25 años;FP Grado Medio;Si;Intermediacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Mujer;Otros;Entre 26 y 35 años;ESO;Si;Orientacion
jun-21;Mujer;Carabanchel;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Usera;Menor de 25 años;FP Grado Superior;No;Intermediacion
jun-21;Hombre;SanBlasCanillejas;Entre 36 y 45 años;Bachillerato;No;Intermediacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;SanBlasCanillejas;Menor de 25 años;ESO;Si;Orientacion
jun-21;Mujer;Centro;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Hombre;;Menor de 25 años;ESO;No;Orientacion
jun-21;Hombre;Otros;Entre 26 y 35 años;ESO;No;Orientacion
jun-21;Mujer;;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Hombre;Villaverde;Menor de 25 años;ESO;No;Orientacion
jun-21;Hombre;Fuencarral;Menor de 25 años;ESO;No;Autoempleo
jun-21;Mujer;Centro;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Mujer;Salamanca;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Hombre;Usera;Menor de 25 años;Bachillerato;No;Autoempleo
jun-21;Mujer;MoncloaAravaca;Menor de 25 años;ESO;No;Autoempleo
jun-21;Hombre;Otros;Entre 26 y 35 años;FP Grado Superior;No;Orientacion
jun-21;Hombre;Otros;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;FP Grado Medio;Si;Intermediacion
jun-21;Hombre;Otros;Entre 26 y 35 años;FP Grado Superior;No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;ESO;No;Orientacion
jun-21;Hombre;Latina;Menor de 25 años;ESO;No;Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;ESO;No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;ESO;No;Intermediacion
jun-21;Mujer;VillaVallecas;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;VillaVallecas;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Villaverde;Entre 26 y 35 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;Si;Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;No;Intermediacion
jun-21;Mujer;;Entre 46 y 55 años;FP Grado Superior;Si;Intermediacion
jun-21;Mujer;Otros;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);No;Intermediacion,Autoempleo
jun-21;Mujer;;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Barajas;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Hombre;Villaverde;Menor de 25 años;ESO;No;Orientacion
jun-21;Mujer;;Entre 26 y 35 años;Estudios Postgrado;Si;Orientacion
jun-21;Hombre;Barajas;Menor de 25 años;Graduado Escolar;Si;Orientacion,Intermediacion
jun-21;Hombre;Vicalvaro;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;Otros;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Hombre;Otros;Menor de 25 años;Sin Estudios;No;Orientacion
jun-21;Hombre;Otros;Menor de 25 años;Sin Estudios;No;Orientacion
jun-21;Mujer;Latina;Menor de 25 años;Bachillerato;No;Intermediacion
jun-21;Mujer;Fuencarral;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Hombre;Carabanchel;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;ESO;Si;Intermediacion
jun-21;Hombre;VillaVallecas;Menor de 25 años;FP Grado Medio;No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;VillaVallecas;Menor de 25 años;FP Grado Medio;No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;;Entre 46 y 55 años;ESO;No;Intermediacion
jun-21;Hombre;Chamartin;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Mujer;Otros;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;SanBlasCanillejas;Entre 26 y 35 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Villaverde;Menor de 25 años;Bachillerato;No;Orientacion,Autoempleo
jun-21;Mujer;Villaverde;Menor de 25 años;Bachillerato;No;Orientacion,Autoempleo
jun-21;Hombre;Moratalaz;Menor de 25 años;ESO;Si;Orientacion
jun-21;Hombre;Chamartin;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;SanBlasCanillejas;Menor de 25 años;Bachillerato;No;Intermediacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;Moratalaz;Entre 26 y 35 años;Bachillerato;No;Orientacion
jun-21;Hombre;Usera;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;Villaverde;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;CiudadLineal;Entre 46 y 55 años;ESO;No;Orientacion
jun-21;Mujer;SanBlasCanillejas;Menor de 25 años;FP Grado Superior;No;Orientacion,Intermediacion
jun-21;Mujer;Latina;Entre 36 y 45 años;Estudios Postgrado;No;Intermediacion
jun-21;Mujer;Villaverde;Entre 26 y 35 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Latina;Entre 36 y 45 años;Estudios Postgrado;No;Autoempleo
jun-21;Mujer;PuenteVallecas;Entre 36 y 45 años;Graduado Escolar;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;;Entre 36 y 45 años;Graduado Escolar;No;Intermediacion
jun-21;Mujer;Carabanchel;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Usera;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Carabanchel;Menor de 25 años;FP Grado Medio;Si;Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;FP Grado Superior;Si;Intermediacion
jun-21;Mujer;VillaVallecas;Entre 26 y 35 años;ESO;Si;Orientacion
jun-21;Mujer;;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;VillaVallecas;Entre 26 y 35 años;FP Grado Superior;No;Orientacion,Intermediacion
jun-21;Mujer;Fuencarral;Menor de 25 años;FP Grado Superior;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Usera;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Mujer;Centro;Entre 26 y 35 años;Estudios Postgrado;No;Orientacion
jun-21;Mujer;Carabanchel;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;Carabanchel;Entre 26 y 35 años;ESO;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Bachillerato;No;Intermediacion
jun-21;Mujer;Carabanchel;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Hombre;Carabanchel;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Mujer;Arganzuela;Menor de 25 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;MoncloaAravaca;Entre 26 y 35 años;Graduado Escolar;Si;Orientacion,Intermediacion
jun-21;Mujer;PuenteVallecas;Entre 46 y 55 años;FP Grado Medio;Si;Orientacion
jun-21;Hombre;Barajas;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Mujer;SanBlasCanillejas;Menor de 25 años;ESO;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Chamberi;Menor de 25 años;FP Grado Superior;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Otros;Menor de 25 años;ESO;Si;Orientacion,Intermediacion
jun-21;Mujer;Otros;Entre 26 y 35 años;Estudios Postgrado;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Chamartin;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Hombre;Otros;Menor de 25 años;Sin Estudios;Si;Orientacion
jun-21;Mujer;Carabanchel;Entre 56 y 65 años;ESO;No;Intermediacion
jun-21;Mujer;VillaVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Mujer;;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;Villaverde;Menor de 25 años;ESO;No;Orientacion,Intermediacion
jun-21;Mujer;Salamanca;Menor de 25 años;Bachillerato;No;Autoempleo
jun-21;Mujer;PuenteVallecas;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Mujer;Villaverde;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Mujer;Fuencarral;Entre 26 y 35 años;Bachillerato;No;Orientacion
jun-21;Mujer;CiudadLineal;Menor de 25 años;Estudios Postgrado;No;Orientacion
jun-21;Hombre;Retiro;Menor de 25 años;FP Grado Superior;Si;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Hortaleza;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Mujer;VillaVallecas;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;;Menor de 25 años;Estudios Postgrado;No;Orientacion,Autoempleo
jun-21;Hombre;Barajas;Entre 46 y 55 años;Bachillerato;No;Orientacion,Intermediacion
jun-21;Mujer;VillaVallecas;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion
jun-21;Hombre;;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Latina;Entre 36 y 45 años;Bachillerato;Si;Intermediacion
jun-21;Mujer;;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;Fuencarral;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Intermediacion
jun-21;Mujer;Otros;Entre 46 y 55 años;Estudios Postgrado;Si;Intermediacion
jun-21;Hombre;Latina;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;Chamartin;Entre 56 y 65 años;Sin Estudios;Si;Orientacion,Intermediacion
jun-21;Mujer;Otros;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;Latina;Entre 46 y 55 años;FP Grado Medio;No;Orientacion
jun-21;Mujer;Centro;Entre 46 y 55 años;Estudios Postgrado;Si;Orientacion,Intermediacion
jun-21;Hombre;Otros;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;;Entre 26 y 35 años;FP Grado Superior;No;Orientacion,Intermediacion
jun-21;Hombre;Chamartin;Entre 56 y 65 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Mujer;Carabanchel;Entre 46 y 55 años;FP Grado Superior;Si;Intermediacion
jun-21;Hombre;MoncloaAravaca;Menor de 25 años;Graduado Escolar;No;Autoempleo
jun-21;Hombre;Tetuan;Entre 26 y 35 años;FP Grado Superior;Si;Autoempleo
jun-21;Mujer;Moratalaz;Entre 26 y 35 años;Bachillerato;No;Intermediacion
jun-21;Mujer;Moratalaz;Entre 26 y 35 años;Bachillerato;No;Intermediacion
jun-21;Hombre;PuenteVallecas;Entre 26 y 35 años;ESO;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Carabanchel;Entre 26 y 35 años;Bachillerato;No;Orientacion,Intermediacion,Autoempleo
jun-21;Hombre;Otros;Entre 26 y 35 años;Estudios Postgrado;No;Orientacion
jun-21;Hombre;Otros;Entre 26 y 35 años;Estudios Postgrado;No;Orientacion
jun-21;Hombre;CiudadLineal;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Mujer;Moratalaz;Menor de 25 años;FP Grado Medio;No;Orientacion
jun-21;Mujer;Latina;Entre 26 y 35 años;FP Grado Superior;Si;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Otros;Entre 36 y 45 años;Estudios Postgrado;Si;Intermediacion,Autoempleo
jun-21;Hombre;Vicalvaro;Menor de 25 años;Bachillerato;Si;Orientacion,Intermediacion
jun-21;Hombre;CiudadLineal;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion,Intermediacion
jun-21;Mujer;Villaverde;Entre 46 y 55 años;Acceso a Mayores de 25 y/o 45 años;Si;Autoempleo
jun-21;Mujer;Chamartin;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Mujer;Moratalaz;Menor de 25 años;ESO;No;Intermediacion
jun-21;Mujer;Centro;Entre 36 y 45 años;Estudios de Grado (Diplomado / Licenciado);No;Intermediacion
jun-21;Hombre;Centro;Entre 26 y 35 años;Sin Estudios;No;Orientacion,Intermediacion
jun-21;Mujer;Carabanchel;Menor de 25 años;Sin Estudios;No;Orientacion
jun-21;Hombre;Otros;Entre 46 y 55 años;Estudios de Grado (Diplomado / Licenciado);Si;Intermediacion,Autoempleo
jun-21;Mujer;Hortaleza;Menor de 25 años;Graduado Escolar;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Retiro;Menor de 25 años;ESO;Si;Orientacion
jun-21;Mujer;Otros;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion,Intermediacion
jun-21;Hombre;Otros;Menor de 25 años;Bachillerato;Si;Orientacion
jun-21;Hombre;PuenteVallecas;Entre 46 y 55 años;Graduado Escolar;Si;Intermediacion
jun-21;Mujer;Chamartin;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Orientacion
jun-21;Mujer;Otros;Entre 36 y 45 años;FP Grado Medio;Si;Intermediacion
jun-21;Mujer;Otros;Entre 36 y 45 años;FP Grado Medio;Si;Intermediacion
jun-21;Mujer;;Entre 46 y 55 años;FP Grado Medio;Si;Intermediacion
jun-21;Hombre;;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Intermediacion
jun-21;Mujer;Fuencarral;Entre 36 y 45 años;Estudios Postgrado;No;Autoempleo
jun-21;Mujer;;Menor de 25 años;ESO;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;Arganzuela;Menor de 25 años;Estudios Postgrado;Si;Autoempleo
jun-21;Mujer;Arganzuela;Entre 26 y 35 años;FP Grado Superior;No;Intermediacion
jun-21;Hombre;Hortaleza;Menor de 25 años;Estudios de Grado (Diplomado / Licenciado);Si;Orientacion
jun-21;Mujer;Otros;Entre 26 y 35 años;ESO;No;Orientacion,Intermediacion,Autoempleo
jun-21;Mujer;PuenteVallecas;Entre 26 y 35 años;Estudios de Grado (Diplomado / Licenciado);No;Intermediacion
jun-21;Mujer;Usera;Entre 26 y 35 años;FP Grado Superior;No;Intermediacion
jun-21;Hombre;Tetuan;Entre 46 y 55 años;ESO;No;Intermediacion
jun-21;Mujer;Latina;Entre 26 y 35 años;Bachillerato;Si;Intermediacion
jun-21;Mujer;Otros;Menor de 25 años;Bachillerato;No;Orientacion
jun-21;Mujer;Carabanchel;Menor de 25 años;FP Grado Superior;No;Orientacion
jun-21;Hombre;;Entre 26 y 35 años;Graduado Escolar;Si;Orientacion
jun-21;Hombre;PuenteVallecas;Menor de 25 años;ESO;Si;Intermediacion
jun-21;Hombre;;Menor de 25 años;ESO;Si;Intermediacion
jun-21;Mujer;Centro;Entre 56 y 65 años;ESO;No;Orientacion
jun-21;Mujer;Otros;Menor de 25 años;ESO;Si;Autoempleo
jun-21;Hombre;Fuencarral;Entre 36 y 45 años;COU;No;Orientacion
